"source_path","source_sha256","source_bytes","disposition","target_path","target_sha256","reason"
"experiments/summaries/stage02_constraint_guided_rerun09_review_manifest.json","f2fcc8af6286d48c21d4451c6ad4f60f68295f76a7b4622f021bcb354959293e","8545","migrated_unchanged","experiments/summaries/stage02_constraint_guided_rerun09_review_manifest.json","f2fcc8af6286d48c21d4451c6ad4f60f68295f76a7b4622f021bcb354959293e","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_rerun09_review_report.md","917af2db4eee3838a32192dcbbd30c4afda95267a2f257bc132bc502cee73d45","14236","migrated_unchanged","experiments/summaries/stage02_constraint_guided_rerun09_review_report.md","917af2db4eee3838a32192dcbbd30c4afda95267a2f257bc132bc502cee73d45","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_rerun09_stage02_2_comparison.csv","f75103fdeaa69f37911649a3cb6361349ab622f2e2ec14d00578ff328c2901ea","9142","migrated_unchanged","experiments/summaries/stage02_constraint_guided_rerun09_stage02_2_comparison.csv","f75103fdeaa69f37911649a3cb6361349ab622f2e2ec14d00578ff328c2901ea","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_rerun09_stage03_readiness.csv","0f48554dd20991d7a3742159e116950e583417699e0354b29da053b8ca3d0b27","77641","migrated_unchanged","experiments/summaries/stage02_constraint_guided_rerun09_stage03_readiness.csv","0f48554dd20991d7a3742159e116950e583417699e0354b29da053b8ca3d0b27","Byte-identical scientific source retained"
"experiments/summaries/stage02_constraint_guided_rerun09_summary_results.csv","decda42b39adb7839d3b951c9cc425595be44e1ea66ff97e5bc0df036666b14c","5606","migrated_unchanged","experiments/summaries/stage02_constraint_guided_rerun09_summary_results.csv","decda42b39adb7839d3b951c9cc425595be44e1ea66ff97e5bc0df036666b14c","Byte-identical scientific source retained"
"experiments/summaries/stage02_environment.json","a37321ce0e23661ef056c7c459dc7b3d2f74f69a5e40a71fc25e06d93721c3d9","2810","migrated_unchanged","experiments/summaries/stage02_environment.json","a37321ce0e23661ef056c7c459dc7b3d2f74f69a5e40a71fc25e06d93721c3d9","Byte-identical scientific source retained"
"experiments/summaries/stage02_failure_cases.csv","40ce202c010839a0060ee084577f292ef4906f317d847a73513f40aa01891ccf","893","migrated_unchanged","experiments/summaries/stage02_failure_cases.csv","40ce202c010839a0060ee084577f292ef4906f317d847a73513f40aa01891ccf","Byte-identical scientific source retained"
"experiments/summaries/stage02_gate_report.csv","fdca162e4392a6241a36d2da5880494f632485ca6e8a28a93ed501fd75d97298","1529","migrated_unchanged","experiments/summaries/stage02_gate_report.csv","fdca162e4392a6241a36d2da5880494f632485ca6e8a28a93ed501fd75d97298","Byte-identical scientific source retained"
"experiments/summaries/stage02_operator_summary.csv","6300e462547f8f509db2a6631370e63a3f4889056395aa486a33d8b110398bfd","4395","migrated_unchanged","experiments/summaries/stage02_operator_summary.csv","6300e462547f8f509db2a6631370e63a3f4889056395aa486a33d8b110398bfd","Byte-identical scientific source retained"
"experiments/summaries/stage02_parameters.toml","e2433bf39c5b117a364e644319e58975bafa445df5b02564025317321df71f1d","732","migrated_unchanged","experiments/summaries/stage02_parameters.toml","e2433bf39c5b117a364e644319e58975bafa445df5b02564025317321df71f1d","Byte-identical scientific source retained"
"experiments/summaries/stage02_per_run_results.csv","0bb5bfd823808926b6d291b603a34a433201a19a364f14791bf81d2e5c234dcd","79131","migrated_unchanged","experiments/summaries/stage02_per_run_results.csv","0bb5bfd823808926b6d291b603a34a433201a19a364f14791bf81d2e5c234dcd","Byte-identical scientific source retained"
"experiments/summaries/stage02_quality_attempt01_100_customer_comparison.csv","46c2ca7ba27d880e7f39d3dfdde7dfe91c3f12203d547d4b084a41900b1050fa","2673","migrated_unchanged","experiments/summaries/stage02_quality_attempt01_100_customer_comparison.csv","46c2ca7ba27d880e7f39d3dfdde7dfe91c3f12203d547d4b084a41900b1050fa","Byte-identical scientific source retained"
"experiments/summaries/stage02_quality_attempt01_environment.json","c16b5f9b357997f175d554451c4e923813b95b6e2855782d3ed2c104b7b3be07","2945","migrated_unchanged","experiments/summaries/stage02_quality_attempt01_environment.json","c16b5f9b357997f175d554451c4e923813b95b6e2855782d3ed2c104b7b3be07","Byte-identical scientific source retained"
"experiments/summaries/stage02_quality_attempt01_failure_cases.csv","40ce202c010839a0060ee084577f292ef4906f317d847a73513f40aa01891ccf","893","migrated_unchanged","experiments/summaries/stage02_quality_attempt01_failure_cases.csv","40ce202c010839a0060ee084577f292ef4906f317d847a73513f40aa01891ccf","Byte-identical scientific source retained"
"experiments/summaries/stage02_quality_attempt01_gate_report.csv","5286180b553f0452a11a4a09e65bf5f49be51cdd9e08718d1c365f65e35570f0","2539","migrated_unchanged","experiments/summaries/stage02_quality_attempt01_gate_report.csv","5286180b553f0452a11a4a09e65bf5f49be51cdd9e08718d1c365f65e35570f0","Byte-identical scientific source retained"
"experiments/summaries/stage02_quality_attempt01_operator_summary.csv","75bfaeb8a21334569d13cb86c546369e405e3f113d343a7dfb22de00ff76ae9b","13847","migrated_unchanged","experiments/summaries/stage02_quality_attempt01_operator_summary.csv","75bfaeb8a21334569d13cb86c546369e405e3f113d343a7dfb22de00ff76ae9b","Byte-identical scientific source retained"
"experiments/summaries/stage02_quality_attempt01_parameters.toml","05c22b1d100733d25c1a8fffff4fe3a77ada94b66d033496441191030b6ff9d4","1249","migrated_unchanged","experiments/summaries/stage02_quality_attempt01_parameters.toml","05c22b1d100733d25c1a8fffff4fe3a77ada94b66d033496441191030b6ff9d4","Byte-identical scientific source retained"
"experiments/summaries/stage02_quality_attempt01_per_run_results.csv","e1487be19410e840ca7276d0a8ec1bec055ed739c9d075f9bc64224db5942ce8","171502","migrated_unchanged","experiments/summaries/stage02_quality_attempt01_per_run_results.csv","e1487be19410e840ca7276d0a8ec1bec055ed739c9d075f9bc64224db5942ce8","Byte-identical scientific source retained"
"experiments/summaries/stage02_quality_attempt01_repeatability.csv","23db972cba61037794fd595c835fa2e9d626ef724a6fca2b859c077ec7b840e9","227","migrated_unchanged","experiments/summaries/stage02_quality_attempt01_repeatability.csv","23db972cba61037794fd595c835fa2e9d626ef724a6fca2b859c077ec7b840e9","Byte-identical scientific source retained"
"experiments/summaries/stage02_quality_attempt01_stage02_1_comparison.csv","78abba34932d6a3020f8ab7759733935877682004991e3c0ab4f0f3d64c36e99","9208","migrated_unchanged","experiments/summaries/stage02_quality_attempt01_stage02_1_comparison.csv","78abba34932d6a3020f8ab7759733935877682004991e3c0ab4f0f3d64c36e99","Byte-identical scientific source retained"
"experiments/summaries/stage02_quality_attempt01_summary_results.csv","55b7971a87db14ef57db7083fe87abfcc7b925d2280db74a16bce6667a2a02f5","5534","migrated_unchanged","experiments/summaries/stage02_quality_attempt01_summary_results.csv","55b7971a87db14ef57db7083fe87abfcc7b925d2280db74a16bce6667a2a02f5","Byte-identical scientific source retained"
"experiments/summaries/stage02_quality_attempt02_100_customer_comparison.csv","1a9d5d449aa7784cd31ab2bf09d174f8e62af2d96443da635434cd0a3d4b3f28","2366","migrated_unchanged","experiments/summaries/stage02_quality_attempt02_100_customer_comparison.csv","1a9d5d449aa7784cd31ab2bf09d174f8e62af2d96443da635434cd0a3d4b3f28","Byte-identical scientific source retained"
"experiments/summaries/stage02_quality_attempt02_environment.json","651f6d6425705af1dec7df93069734faf352460e1f3bfc81e271f7304f4e40c7","2944","migrated_unchanged","experiments/summaries/stage02_quality_attempt02_environment.json","651f6d6425705af1dec7df93069734faf352460e1f3bfc81e271f7304f4e40c7","Byte-identical scientific source retained"
"experiments/summaries/stage02_quality_attempt02_failure_cases.csv","40ce202c010839a0060ee084577f292ef4906f317d847a73513f40aa01891ccf","893","migrated_unchanged","experiments/summaries/stage02_quality_attempt02_failure_cases.csv","40ce202c010839a0060ee084577f292ef4906f317d847a73513f40aa01891ccf","Byte-identical scientific source retained"
"experiments/summaries/stage02_quality_attempt02_gate_report.csv","275ca4b09b77150b578347a4f209d06daaf90ff02732d028f2c9e26cb2e64464","2511","migrated_unchanged","experiments/summaries/stage02_quality_attempt02_gate_report.csv","275ca4b09b77150b578347a4f209d06daaf90ff02732d028f2c9e26cb2e64464","Byte-identical scientific source retained"
"experiments/summaries/stage02_quality_attempt02_operator_summary.csv","68e5f9e8a3fe260a39dceffa7a0c003c9a6b71416062ca899efc8a0eb27f68a3","11745","migrated_unchanged","experiments/summaries/stage02_quality_attempt02_operator_summary.csv","68e5f9e8a3fe260a39dceffa7a0c003c9a6b71416062ca899efc8a0eb27f68a3","Byte-identical scientific source retained"
"experiments/summaries/stage02_quality_attempt02_parameters.toml","ae1cc4f995ce8d6f21488ed4965efe791c66938f506ce544099126ac3ade6d0e","1291","migrated_unchanged","experiments/summaries/stage02_quality_attempt02_parameters.toml","ae1cc4f995ce8d6f21488ed4965efe791c66938f506ce544099126ac3ade6d0e","Byte-identical scientific source retained"
"experiments/summaries/stage02_quality_attempt02_per_run_results.csv","3247fd3acedf607b4811534882009a4f91b495ce90e36fccba7f638a8a71dfd4","164047","migrated_unchanged","experiments/summaries/stage02_quality_attempt02_per_run_results.csv","3247fd3acedf607b4811534882009a4f91b495ce90e36fccba7f638a8a71dfd4","Byte-identical scientific source retained"
"experiments/summaries/stage02_quality_attempt02_readiness_metrics.csv","abb4f2bc805aedbfff7aae3ed8597f0d1d22969ffcc2dbb6a03f1687b9aa643a","167048","migrated_unchanged","experiments/summaries/stage02_quality_attempt02_readiness_metrics.csv","abb4f2bc805aedbfff7aae3ed8597f0d1d22969ffcc2dbb6a03f1687b9aa643a","Byte-identical scientific source retained"
"experiments/summaries/stage02_quality_attempt02_repeatability.csv","bd6f5c6c4137dec33d3d034ca3ffac78dd21a9903fa22cfaab6924b1dda936ef","227","migrated_unchanged","experiments/summaries/stage02_quality_attempt02_repeatability.csv","bd6f5c6c4137dec33d3d034ca3ffac78dd21a9903fa22cfaab6924b1dda936ef","Byte-identical scientific source retained"
"experiments/summaries/stage02_quality_attempt02_stage02_1_comparison.csv","cc147df84936305375cfa5d3b04e77a731c33c9e70ea72903e21d788b3d1cbb3","8617","migrated_unchanged","experiments/summaries/stage02_quality_attempt02_stage02_1_comparison.csv","cc147df84936305375cfa5d3b04e77a731c33c9e70ea72903e21d788b3d1cbb3","Byte-identical scientific source retained"
"experiments/summaries/stage02_quality_attempt02_summary_results.csv","6f7f8e0c441bb7a19e39551dcb93070a2b35d3fdc607631c65e98efdd93a2edf","5630","migrated_unchanged","experiments/summaries/stage02_quality_attempt02_summary_results.csv","6f7f8e0c441bb7a19e39551dcb93070a2b35d3fdc607631c65e98efdd93a2edf","Byte-identical scientific source retained"
"experiments/summaries/stage02_quality_rerun01_100_customer_comparison.csv","1a9d5d449aa7784cd31ab2bf09d174f8e62af2d96443da635434cd0a3d4b3f28","2366","migrated_unchanged","experiments/summaries/stage02_quality_rerun01_100_customer_comparison.csv","1a9d5d449aa7784cd31ab2bf09d174f8e62af2d96443da635434cd0a3d4b3f28","Byte-identical scientific source retained"
"experiments/summaries/stage02_quality_rerun01_environment.json","b29e6c79db523b3fc80429b39a358d8412bd10f3ed21ea65284750ddca1e7369","2942","migrated_unchanged","experiments/summaries/stage02_quality_rerun01_environment.json","b29e6c79db523b3fc80429b39a358d8412bd10f3ed21ea65284750ddca1e7369","Byte-identical scientific source retained"
"experiments/summaries/stage02_quality_rerun01_failure_cases.csv","40ce202c010839a0060ee084577f292ef4906f317d847a73513f40aa01891ccf","893","migrated_unchanged","experiments/summaries/stage02_quality_rerun01_failure_cases.csv","40ce202c010839a0060ee084577f292ef4906f317d847a73513f40aa01891ccf","Byte-identical scientific source retained"
"experiments/summaries/stage02_quality_rerun01_gate_report.csv","6ec2972515dc48424834e5ac35099eec58eb48cd859a0076b8a14c50e51797b3","2634","migrated_unchanged","experiments/summaries/stage02_quality_rerun01_gate_report.csv","6ec2972515dc48424834e5ac35099eec58eb48cd859a0076b8a14c50e51797b3","Byte-identical scientific source retained"
"experiments/summaries/stage02_quality_rerun01_operator_summary.csv","9351c6a783c191ad3ff7d69d6a513bd7599085a26a86ce519bdc5cf58054c334","11745","migrated_unchanged","experiments/summaries/stage02_quality_rerun01_operator_summary.csv","9351c6a783c191ad3ff7d69d6a513bd7599085a26a86ce519bdc5cf58054c334","Byte-identical scientific source retained"
"experiments/summaries/stage02_quality_rerun01_parameters.toml","ae1cc4f995ce8d6f21488ed4965efe791c66938f506ce544099126ac3ade6d0e","1291","migrated_unchanged","experiments/summaries/stage02_quality_rerun01_parameters.toml","ae1cc4f995ce8d6f21488ed4965efe791c66938f506ce544099126ac3ade6d0e","Byte-identical scientific source retained"
"experiments/summaries/stage02_quality_rerun01_per_run_results.csv","c81f1c05699574cb7f5cb8dac15cb233bc0ecdd22af7d5fe172f60176aceb56b","163975","migrated_unchanged","experiments/summaries/stage02_quality_rerun01_per_run_results.csv","c81f1c05699574cb7f5cb8dac15cb233bc0ecdd22af7d5fe172f60176aceb56b","Byte-identical scientific source retained"
"experiments/summaries/stage02_quality_rerun01_repeatability.csv","a0e3b4d5affec6f4860d77d1a9bb1d4273bfd4ac90a8fec4da7c67443b838f74","311","migrated_unchanged","experiments/summaries/stage02_quality_rerun01_repeatability.csv","a0e3b4d5affec6f4860d77d1a9bb1d4273bfd4ac90a8fec4da7c67443b838f74","Byte-identical scientific source retained"
"experiments/summaries/stage02_quality_rerun01_stage02_1_comparison.csv","cc147df84936305375cfa5d3b04e77a731c33c9e70ea72903e21d788b3d1cbb3","8617","migrated_unchanged","experiments/summaries/stage02_quality_rerun01_stage02_1_comparison.csv","cc147df84936305375cfa5d3b04e77a731c33c9e70ea72903e21d788b3d1cbb3","Byte-identical scientific source retained"
"experiments/summaries/stage02_quality_rerun01_summary_results.csv","9546bb84d2a92747bc47a9a34b387499f96b6e98f9e80b2183b3b9fb3834d7ec","5615","migrated_unchanged","experiments/summaries/stage02_quality_rerun01_summary_results.csv","9546bb84d2a92747bc47a9a34b387499f96b6e98f9e80b2183b3b9fb3834d7ec","Byte-identical scientific source retained"
"experiments/summaries/stage02_repeatability.csv","70421c9df03a43cb987a57951b3400b7daa4f7b50693796156b7f4690a626393","209","migrated_unchanged","experiments/summaries/stage02_repeatability.csv","70421c9df03a43cb987a57951b3400b7daa4f7b50693796156b7f4690a626393","Byte-identical scientific source retained"
"experiments/summaries/stage02_rerun01_100_customer_comparison.csv","539b7f2fb2470770eea07e403e2c159c9639b36ec0fe8a441ffddb8014fb1bfc","2488","migrated_unchanged","experiments/summaries/stage02_rerun01_100_customer_comparison.csv","539b7f2fb2470770eea07e403e2c159c9639b36ec0fe8a441ffddb8014fb1bfc","Byte-identical scientific source retained"
"experiments/summaries/stage02_rerun01_environment.json","4d213cfae5816c9982d59cb6196f8f24ba958a2bd425b135ecf82a1291f2df98","2817","migrated_unchanged","experiments/summaries/stage02_rerun01_environment.json","4d213cfae5816c9982d59cb6196f8f24ba958a2bd425b135ecf82a1291f2df98","Byte-identical scientific source retained"
"experiments/summaries/stage02_rerun01_failure_cases.csv","40ce202c010839a0060ee084577f292ef4906f317d847a73513f40aa01891ccf","893","migrated_unchanged","experiments/summaries/stage02_rerun01_failure_cases.csv","40ce202c010839a0060ee084577f292ef4906f317d847a73513f40aa01891ccf","Byte-identical scientific source retained"
"experiments/summaries/stage02_rerun01_gate_report.csv","ac244319a87da7e6e2986431f0fb941332a23f73becbe21fa510ea93ae72de57","1708","migrated_unchanged","experiments/summaries/stage02_rerun01_gate_report.csv","ac244319a87da7e6e2986431f0fb941332a23f73becbe21fa510ea93ae72de57","Byte-identical scientific source retained"
"experiments/summaries/stage02_rerun01_operator_summary.csv","9573f051f39f68665864b0fb42d62162a7caf199cae1a40cba46fd1949660b31","4498","migrated_unchanged","experiments/summaries/stage02_rerun01_operator_summary.csv","9573f051f39f68665864b0fb42d62162a7caf199cae1a40cba46fd1949660b31","Byte-identical scientific source retained"
"experiments/summaries/stage02_rerun01_parameters.toml","e2433bf39c5b117a364e644319e58975bafa445df5b02564025317321df71f1d","732","migrated_unchanged","experiments/summaries/stage02_rerun01_parameters.toml","e2433bf39c5b117a364e644319e58975bafa445df5b02564025317321df71f1d","Byte-identical scientific source retained"
"experiments/summaries/stage02_rerun01_per_run_results.csv","3573e4f3e320ad5ad3bb64dfd5a4320bb4bae9616ed91695579d74f837a6ead1","80048","migrated_unchanged","experiments/summaries/stage02_rerun01_per_run_results.csv","3573e4f3e320ad5ad3bb64dfd5a4320bb4bae9616ed91695579d74f837a6ead1","Byte-identical scientific source retained"
"experiments/summaries/stage02_rerun01_repeatability.csv","759d93c6f8da1169fd9c03f700af6d00f285e2e4dfc9df515c92cd1b717a21c5","295","migrated_unchanged","experiments/summaries/stage02_rerun01_repeatability.csv","759d93c6f8da1169fd9c03f700af6d00f285e2e4dfc9df515c92cd1b717a21c5","Byte-identical scientific source retained"
"experiments/summaries/stage02_rerun01_stage01_comparison.csv","4d0c0dcc6c51665e368022d487c4d21560709cccad415dfe4df5cc0719c25f69","8542","migrated_unchanged","experiments/summaries/stage02_rerun01_stage01_comparison.csv","4d0c0dcc6c51665e368022d487c4d21560709cccad415dfe4df5cc0719c25f69","Byte-identical scientific source retained"
"experiments/summaries/stage02_rerun01_summary_results.csv","19bf0c01aca5164c7468c790364b44c14e26374c245ca8d5e3577f866fc7fbc0","5638","migrated_unchanged","experiments/summaries/stage02_rerun01_summary_results.csv","19bf0c01aca5164c7468c790364b44c14e26374c245ca8d5e3577f866fc7fbc0","Byte-identical scientific source retained"
"experiments/summaries/stage02_stage01_comparison.csv","553aa05b6281562bb04bbb4876d827189a503c0dbb2eceb4cc91e6e1901f3f46","8499","migrated_unchanged","experiments/summaries/stage02_stage01_comparison.csv","553aa05b6281562bb04bbb4876d827189a503c0dbb2eceb4cc91e6e1901f3f46","Byte-identical scientific source retained"
"experiments/summaries/stage02_summary_results.csv","1bd8df65967b0d1c05421bc1032894f1749d794df6ddb072cd5367a0edca66a5","5514","migrated_unchanged","experiments/summaries/stage02_summary_results.csv","1bd8df65967b0d1c05421bc1032894f1749d794df6ddb072cd5367a0edca66a5","Byte-identical scientific source retained"
"experiments/summaries/stage03.2_cache_incremental_attempt02_baseline_comparison.csv","5222aa4cac3b14572faf97ee6829c706a14447bb5b48a3b5e888f827a0a0ce6e","8317","migrated_unchanged","experiments/summaries/stage03.2_cache_incremental_attempt02_baseline_comparison.csv","5222aa4cac3b14572faf97ee6829c706a14447bb5b48a3b5e888f827a0a0ce6e","Byte-identical scientific source retained"
"experiments/summaries/stage03.2_cache_incremental_attempt02_cache_incremental_statistics.csv","2bd4a9821903946b799ce2ccf4cafc885cb5490a29cd1fa91e2c03b6a3396d9a","20825","migrated_unchanged","experiments/summaries/stage03.2_cache_incremental_attempt02_cache_incremental_statistics.csv","2bd4a9821903946b799ce2ccf4cafc885cb5490a29cd1fa91e2c03b6a3396d9a","Byte-identical scientific source retained"
"experiments/summaries/stage03.2_cache_incremental_attempt02_deadline_report.csv","c02ac5992636ac2e3430f0613d551b3b35ab668f4d3568a918515b3fa5a3f182","3568","migrated_unchanged","experiments/summaries/stage03.2_cache_incremental_attempt02_deadline_report.csv","c02ac5992636ac2e3430f0613d551b3b35ab668f4d3568a918515b3fa5a3f182","Byte-identical scientific source retained"
"experiments/summaries/stage03.2_cache_incremental_attempt02_per_run_results.csv","9f4756f3600d42bd7e909254398fb98e85804f775184f6e5d6c8fb669e6cc723","58623","migrated_unchanged","experiments/summaries/stage03.2_cache_incremental_attempt02_per_run_results.csv","9f4756f3600d42bd7e909254398fb98e85804f775184f6e5d6c8fb669e6cc723","Byte-identical scientific source retained"
"experiments/summaries/stage03.2_cache_incremental_attempt02_review_findings.csv","f1102c4a489bc583f195b9d743a16b8a6bcc07612aff081d3e87ba320f3e6f78","73269","migrated_unchanged","experiments/summaries/stage03.2_cache_incremental_attempt02_review_findings.csv","f1102c4a489bc583f195b9d743a16b8a6bcc07612aff081d3e87ba320f3e6f78","Byte-identical scientific source retained"
"experiments/summaries/stage03.2_cache_incremental_attempt02_review_manifest.json","5209bcebd50fe784ad64101ff70721aa20de128ab40f547414d1bd0390ba3b29","1526","migrated_unchanged","experiments/summaries/stage03.2_cache_incremental_attempt02_review_manifest.json","5209bcebd50fe784ad64101ff70721aa20de128ab40f547414d1bd0390ba3b29","Byte-identical scientific source retained"
"experiments/summaries/stage03.2_cache_incremental_attempt02_review_report.md","f6240d779fca97d1b9b974c1e75cce1ce286c3a71084b9d4692bf8126c265e43","68038","migrated_unchanged","experiments/summaries/stage03.2_cache_incremental_attempt02_review_report.md","f6240d779fca97d1b9b974c1e75cce1ce286c3a71084b9d4692bf8126c265e43","Byte-identical scientific source retained"
"experiments/summaries/stage03.2_cache_incremental_attempt02_screening_reason_statistics.csv","85f557dc4d1423af3286821c71efc336b5e73a2b6213440ee3288b619ffce18a","8012","migrated_unchanged","experiments/summaries/stage03.2_cache_incremental_attempt02_screening_reason_statistics.csv","85f557dc4d1423af3286821c71efc336b5e73a2b6213440ee3288b619ffce18a","Byte-identical scientific source retained"
"experiments/summaries/stage03.2_cache_incremental_attempt02_stage03_formal_comparison.csv","b311b944ee6b7d9fe5a8312356d42d4829ef5b8cf2b92653c5676f16d6651116","7981","migrated_unchanged","experiments/summaries/stage03.2_cache_incremental_attempt02_stage03_formal_comparison.csv","b311b944ee6b7d9fe5a8312356d42d4829ef5b8cf2b92653c5676f16d6651116","Byte-identical scientific source retained"
"experiments/summaries/stage03.2_cache_incremental_attempt02_stage03_readiness.csv","0934ee44cb4d1b7f0b3a41988983a03a3be5e7a38d52c52c80895ecb5613183a","72961","migrated_unchanged","experiments/summaries/stage03.2_cache_incremental_attempt02_stage03_readiness.csv","0934ee44cb4d1b7f0b3a41988983a03a3be5e7a38d52c52c80895ecb5613183a","Byte-identical scientific source retained"
"experiments/summaries/stage03.2_cache_incremental_attempt02_summary_results.csv","eb82e0f8f64d36848b09532dc83af78bfd0d8b9c579ad857d447100df454fdc3","3558","migrated_unchanged","experiments/summaries/stage03.2_cache_incremental_attempt02_summary_results.csv","eb82e0f8f64d36848b09532dc83af78bfd0d8b9c579ad857d447100df454fdc3","Byte-identical scientific source retained"
"experiments/summaries/stage03.2_cache_incremental_attempt02_trace_reconciliation.csv","0ddfba573c521cac661061acf49268812c9bfa906921518bb92b8fcc2d5f3d1c","50379","migrated_unchanged","experiments/summaries/stage03.2_cache_incremental_attempt02_trace_reconciliation.csv","0ddfba573c521cac661061acf49268812c9bfa906921518bb92b8fcc2d5f3d1c","Byte-identical scientific source retained"
"experiments/summaries/stage03.2_cache_incremental_attempt03_baseline_comparison.csv","5222aa4cac3b14572faf97ee6829c706a14447bb5b48a3b5e888f827a0a0ce6e","8317","migrated_unchanged","experiments/summaries/stage03.2_cache_incremental_attempt03_baseline_comparison.csv","5222aa4cac3b14572faf97ee6829c706a14447bb5b48a3b5e888f827a0a0ce6e","Byte-identical scientific source retained"
"experiments/summaries/stage03.2_cache_incremental_attempt03_cache_incremental_statistics.csv","3ec469979542ac4a78dfdf6fe1f725f728fc3f31aac8afd06eb9f0a474f8c6df","20829","migrated_unchanged","experiments/summaries/stage03.2_cache_incremental_attempt03_cache_incremental_statistics.csv","3ec469979542ac4a78dfdf6fe1f725f728fc3f31aac8afd06eb9f0a474f8c6df","Byte-identical scientific source retained"
"experiments/summaries/stage03.2_cache_incremental_attempt03_deadline_report.csv","aba6df5404a16004afe279e1fb33157355882c942aaa7ffd57e80460432d2fd9","3570","migrated_unchanged","experiments/summaries/stage03.2_cache_incremental_attempt03_deadline_report.csv","aba6df5404a16004afe279e1fb33157355882c942aaa7ffd57e80460432d2fd9","Byte-identical scientific source retained"
"experiments/summaries/stage03.2_cache_incremental_attempt03_per_run_results.csv","6d81c869a30fed628850de9a1410ae4ad1958d14c66e47b30bfb2691d005023d","58469","migrated_unchanged","experiments/summaries/stage03.2_cache_incremental_attempt03_per_run_results.csv","6d81c869a30fed628850de9a1410ae4ad1958d14c66e47b30bfb2691d005023d","Byte-identical scientific source retained"
"experiments/summaries/stage03.2_cache_incremental_attempt03_review_findings.csv","e32a0230e89a844724830bfdd131d4b4372534634ca7b075e34e9068ea7011ad","72521","migrated_unchanged","experiments/summaries/stage03.2_cache_incremental_attempt03_review_findings.csv","e32a0230e89a844724830bfdd131d4b4372534634ca7b075e34e9068ea7011ad","Byte-identical scientific source retained"
"experiments/summaries/stage03.2_cache_incremental_attempt03_review_manifest.json","d5fa30be75d88facd7abcf1af7f2adb427ed4adffba6c3e78b89309e2b4da71d","1526","migrated_unchanged","experiments/summaries/stage03.2_cache_incremental_attempt03_review_manifest.json","d5fa30be75d88facd7abcf1af7f2adb427ed4adffba6c3e78b89309e2b4da71d","Byte-identical scientific source retained"
"experiments/summaries/stage03.2_cache_incremental_attempt03_review_report.md","f976bd6aef3b3c7f0c5105253f3a2e1dc12363e14c18c66ee106b4ce1a46ebb2","67326","migrated_unchanged","experiments/summaries/stage03.2_cache_incremental_attempt03_review_report.md","f976bd6aef3b3c7f0c5105253f3a2e1dc12363e14c18c66ee106b4ce1a46ebb2","Byte-identical scientific source retained"
"experiments/summaries/stage03.2_cache_incremental_attempt03_screening_reason_statistics.csv","38326aba5b45b4326eff7e52a607ef3e43ed715c2c30ccf174ccd7c9d34dcacc","6447","migrated_unchanged","experiments/summaries/stage03.2_cache_incremental_attempt03_screening_reason_statistics.csv","38326aba5b45b4326eff7e52a607ef3e43ed715c2c30ccf174ccd7c9d34dcacc","Byte-identical scientific source retained"
"experiments/summaries/stage03.2_cache_incremental_attempt03_stage03_formal_comparison.csv","04093d5b58e04f2470d48e2c863b061aaa14d22037c0a28b696a843cf28777a9","7978","migrated_unchanged","experiments/summaries/stage03.2_cache_incremental_attempt03_stage03_formal_comparison.csv","04093d5b58e04f2470d48e2c863b061aaa14d22037c0a28b696a843cf28777a9","Byte-identical scientific source retained"
"experiments/summaries/stage03.2_cache_incremental_attempt03_stage03_readiness.csv","1edb297f8658264a607d5b415f11c9c825b504f5af92414f2dee4efb8a89ab1c","72213","migrated_unchanged","experiments/summaries/stage03.2_cache_incremental_attempt03_stage03_readiness.csv","1edb297f8658264a607d5b415f11c9c825b504f5af92414f2dee4efb8a89ab1c","Byte-identical scientific source retained"
"experiments/summaries/stage03.2_cache_incremental_attempt03_summary_results.csv","9cb0835762da50edc5f99ba7440e21702ab2169b108e7306b07cf10e7f6108d1","3643","migrated_unchanged","experiments/summaries/stage03.2_cache_incremental_attempt03_summary_results.csv","9cb0835762da50edc5f99ba7440e21702ab2169b108e7306b07cf10e7f6108d1","Byte-identical scientific source retained"
"experiments/summaries/stage03.2_cache_incremental_attempt03_trace_reconciliation.csv","195c7c73f5b61e07e5d11dc0be6fef1c355201ba24f21d6642b7b105ce31f304","49711","migrated_unchanged","experiments/summaries/stage03.2_cache_incremental_attempt03_trace_reconciliation.csv","195c7c73f5b61e07e5d11dc0be6fef1c355201ba24f21d6642b7b105ce31f304","Byte-identical scientific source retained"
"experiments/summaries/stage03.3_exact_deadline_attempt06_review/backend_metrics.csv","537a24c60ca127b74737e81857925b48c97498485014d7c137712dd971180593","9198","migrated_unchanged","experiments/summaries/stage03.3_exact_deadline_attempt06_review/backend_metrics.csv","537a24c60ca127b74737e81857925b48c97498485014d7c137712dd971180593","Byte-identical scientific source retained"
"experiments/summaries/stage03.3_exact_deadline_attempt06_review/deadline_report.csv","739783ca29fcd5e722fe688262f5a86609f522f9a674facb496cb018cc03f6df","5175","migrated_unchanged","experiments/summaries/stage03.3_exact_deadline_attempt06_review/deadline_report.csv","739783ca29fcd5e722fe688262f5a86609f522f9a674facb496cb018cc03f6df","Byte-identical scientific source retained"
