aggregation,axis,evaluation_count,instance,label,mean_duration_seconds,seed,total_duration_seconds
operator,serial_fixed_exact_calls,4,rc103C15,time_window_conflict,2.7074565878137946e-07,2015,1.0829826351255178e-06
operator,serial_fixed_exact_calls,2,rc103C15,two_opt_star,2.710003172978759e-07,2015,5.420006345957518e-07
operator,serial_fixed_exact_calls,130,rc103C15,vehicle_count_aware_repair,3.330863031666153e-05,2015,0.004330121941165999
route,serial_fixed_exact_calls,18,rc103C15,1112,2.333794529679128e-05,2015,0.000420083015342243
route,serial_fixed_exact_calls,17,rc103C15,1128,3.1009766697774035e-05,2015,0.0005271660338621587
route,serial_fixed_exact_calls,1,rc103C15,1193,0.0001667500037001446,2015,0.0001667500037001446
route,serial_fixed_exact_calls,26,rc103C15,1209,3.925330495873753e-05,2015,0.0010205859289271757
route,serial_fixed_exact_calls,1,rc103C15,1255,0.0008352500008186325,2015,0.0008352500008186325
route,serial_fixed_exact_calls,4,rc103C15,1267,0.00010981249943142757,2015,0.00043924999772571027
route,serial_fixed_exact_calls,45,rc103C15,1296,5.2756355338109036e-05,2015,0.0023740359902149066
route,serial_fixed_exact_calls,3,rc103C15,1804,0.0001296526655399551,2015,0.0003889579966198653
route,serial_fixed_exact_calls,97,rc103C15,1830,2.4550237642485917e-05,2015,0.002381373051321134
route,serial_fixed_exact_calls,4,rc103C15,1861,0.00014307275341707282,2015,0.0005722910136682913
route,serial_fixed_exact_calls,1,rc103C15,2111,0.00043004201143048704,2015,0.00043004201143048704
route,serial_fixed_exact_calls,33,rc103C15,2232,2.162745416474839e-05,2015,0.0007137059874366969
route,serial_fixed_exact_calls,4,rc103C15,2272,0.0001937809938681312,2015,0.0007751239754725248
route,serial_fixed_exact_calls,3,rc103C15,2303,0.0002666109988543515,2015,0.0007998329965630546
route,serial_fixed_exact_calls,2,rc103C15,415,0.00018745799752650782,2015,0.00037491599505301565
route,serial_fixed_exact_calls,1,rc103C15,445,0.00032191698846872896,2015,0.00032191698846872896
route,serial_fixed_exact_calls,6,rc103C15,482,8.003466306642319e-05,2015,0.0004802079783985391
route,serial_fixed_exact_calls,2,rc103C15,524,0.00014006250421516597,2015,0.00028012500843033195
route,serial_fixed_exact_calls,14,rc103C15,582,4.086628697612988e-05,2015,0.0005721280176658183
route,serial_fixed_exact_calls,109,rc103C15,611,2.189027532665999e-05,2015,0.0023860400106059387
route,serial_fixed_exact_calls,2,rc103C15,649,0.0002559375061537139,2015,0.0005118750123074278
route,serial_fixed_exact_calls,1,rc103C15,687,0.0004651670024031773,2015,0.0004651670024031773
route,serial_fixed_exact_calls,6,rc103C15,955,8.213200150445725e-05,2015,0.0004927920090267435
route,serial_fixed_exact_calls,91,rc103C15,962,2.627195643291778e-05,2015,0.002390748035395518
operator,parallel_fixed_exact_calls,107,rc103C15,energy,4.251406511191766e-05,2015,0.00454900496697519
operator,parallel_fixed_exact_calls,60,rc103C15,greedy,5.42735845859473e-05,2015,0.0032564150751568377
operator,parallel_fixed_exact_calls,8,rc103C15,initial_solution,0.07248068724948098,2015,0.5798454979958478
operator,parallel_fixed_exact_calls,71,rc103C15,regret2,4.8237705388447454e-05,2015,0.003424877082579769
operator,parallel_fixed_exact_calls,2,rc103C15,relocate,3.129971446469426e-07,2015,6.259942892938852e-07
operator,parallel_fixed_exact_calls,36,rc103C15,route_elimination,1.620820613526222e-07,2015,5.834954208694398e-06
operator,parallel_fixed_exact_calls,32,rc103C15,route_merge,1.5100022210390307e-07,2015,4.832007107324898e-06
operator,parallel_fixed_exact_calls,2,rc103C15,route_segment_destroy,2.710003172978759e-07,2015,5.420006345957518e-07
operator,parallel_fixed_exact_calls,19,rc103C15,shaw_related,2.3247450467591222e-07,2015,4.417015588842332e-06
operator,parallel_fixed_exact_calls,8,rc103C15,standard,1.0949588613584638e-07,2015,8.75967089086771e-07
operator,parallel_fixed_exact_calls,8,rc103C15,station_pressure,0.00011154174717376009,2015,0.0008923339773900807
operator,parallel_fixed_exact_calls,2,rc103C15,swap,3.335007932037115e-07,2015,6.67001586407423e-07
operator,parallel_fixed_exact_calls,4,rc103C15,time_window_conflict,1.9799699657596648e-07,2015,7.919879863038659e-07
operator,parallel_fixed_exact_calls,2,rc103C15,two_opt_star,1.8750142771750689e-07,2015,3.7500285543501377e-07
operator,parallel_fixed_exact_calls,130,rc103C15,vehicle_count_aware_repair,5.104393807974143e-05,2015,0.006635711950366385
route,parallel_fixed_exact_calls,18,rc103C15,1112,7.050705446292543e-05,2015,0.0012691269803326577
route,parallel_fixed_exact_calls,17,rc103C15,1128,5.267653357484104e-05,2015,0.0008955010707722977
route,parallel_fixed_exact_calls,1,rc103C15,1193,0.0004934170137858018,2015,0.0004934170137858018
route,parallel_fixed_exact_calls,26,rc103C15,1209,4.517315168273993e-05,2015,0.0011745019437512383
route,parallel_fixed_exact_calls,1,rc103C15,1255,0.001127541996538639,2015,0.001127541996538639
route,parallel_fixed_exact_calls,4,rc103C15,1267,0.00023634325043531135,2015,0.0009453730017412454
route,parallel_fixed_exact_calls,45,rc103C15,1296,0.003221549133175156,2015,0.14496971099288203
route,parallel_fixed_exact_calls,3,rc103C15,1804,0.0003187640055936451,2015,0.0009562920167809352
route,parallel_fixed_exact_calls,97,rc103C15,1830,0.0014945987623110508,2015,0.14497607994417194
route,parallel_fixed_exact_calls,4,rc103C15,1861,0.00023613550365553237,2015,0.0009445420146221295
route,parallel_fixed_exact_calls,1,rc103C15,2111,0.0008367499976884574,2015,0.0008367499976884574
route,parallel_fixed_exact_calls,33,rc103C15,2232,3.744696953094028e-05,2015,0.0012357499945210293
route,parallel_fixed_exact_calls,4,rc103C15,2272,0.0002374065006733872,2015,0.0009496260026935488
route,parallel_fixed_exact_calls,3,rc103C15,2303,0.0003944720034875597,2015,0.001183416010462679
route,parallel_fixed_exact_calls,2,rc103C15,415,0.00035483350802678615,2015,0.0007096670160535723
route,parallel_fixed_exact_calls,1,rc103C15,445,0.0008293330029118806,2015,0.0008293330029118806
route,parallel_fixed_exact_calls,6,rc103C15,482,0.0001603748338917891,2015,0.0009622490033507347
route,parallel_fixed_exact_calls,2,rc103C15,524,0.0003241875019739382,2015,0.0006483750039478764
route,parallel_fixed_exact_calls,14,rc103C15,582,6.753892791623781e-05,2015,0.0009455449908273295
route,parallel_fixed_exact_calls,109,rc103C15,611,0.0013301081746098919,2015,0.1449817910324782
route,parallel_fixed_exact_calls,2,rc103C15,649,0.0004198749957140535,2015,0.000839749991428107
route,parallel_fixed_exact_calls,1,rc103C15,687,0.0009378339891554788,2015,0.0009378339891554788
route,parallel_fixed_exact_calls,6,rc103C15,955,0.00013738883474919325,2015,0.0008243330084951594
route,parallel_fixed_exact_calls,91,rc103C15,962,0.0015932560105524076,2015,0.1449862969602691
operator,serial_wall_clock,1168,rc103C15,energy,1.3835986901041956e-05,2015,0.016160432700417005
operator,serial_wall_clock,1874,rc103C15,greedy,1.560225845343138e-05,2015,0.02923863234173041
operator,serial_wall_clock,8,rc103C15,initial_solution,0.0011371979981049662,2015,0.00909758398483973
operator,serial_wall_clock,2150,rc103C15,regret2,1.4618929268434903e-05,2015,0.03143069792713504
operator,serial_wall_clock,2,rc103C15,relocate,2.2949825506657362e-07,2015,4.5899651013314724e-07
operator,serial_wall_clock,132,rc103C15,route_elimination,1.4616649202776677e-07,2015,1.9293976947665215e-05
operator,serial_wall_clock,180,rc103C15,route_merge,1.5025054583222502e-07,2015,2.7045098249800503e-05
operator,serial_wall_clock,2,rc103C15,route_segment_destroy,2.4950713850557804e-07,2015,4.990142770111561e-07
operator,serial_wall_clock,179,rc103C15,shaw_related,2.457820920939635e-07,2015,4.399499448481947e-05
operator,serial_wall_clock,284,rc103C15,standard,1.7560257258313432e-07,2015,4.987113061361015e-05
operator,serial_wall_clock,64,rc103C15,station_pressure,8.095078555925284e-06,2015,0.0005180850275792181
operator,serial_wall_clock,2,rc103C15,swap,2.9199873097240925e-07,2015,5.839974619448185e-07
operator,serial_wall_clock,32,rc103C15,time_window_conflict,2.2515678210766055e-07,2015,7.2050170274451375e-06
operator,serial_wall_clock,2,rc103C15,two_opt_star,1.8699211068451405e-07,2015,3.739842213690281e-07
operator,serial_wall_clock,2871,rc103C15,vehicle_count_aware_repair,5.5365781756348256e-06,2015,0.015895515942247584
operator,serial_wall_clock,20,rc103C15,worst_energy_detour,2.5825065677054224e-07,2015,5.165013135410845e-06
route,serial_wall_clock,2,rc103C15,1015,0.00026343749777879566,2015,0.0005268749955575913
route,serial_wall_clock,3,rc103C15,1019,0.00021359733364079148,2015,0.0006407920009223744
route,serial_wall_clock,4,rc103C15,102,0.00016184374908334576,2015,0.000647374996333383
route,serial_wall_clock,55,rc103C15,1024,1.4049255299720575e-05,2015,0.0007727090414846316
route,serial_wall_clock,2,rc103C15,1046,0.00039885400474304333,2015,0.0007977080094860867
route,serial_wall_clock,4,rc103C15,1059,0.00019978124691988342,2015,0.0007991249876795337
route,serial_wall_clock,59,rc103C15,1063,1.4021882680797223e-05,2015,0.0008272910781670362
route,serial_wall_clock,3,rc103C15,1079,0.00022676366885813573,2015,0.0006802910065744072
route,serial_wall_clock,23,rc103C15,1106,1.4885695038727768e-05,2015,0.00034237098589073867
route,serial_wall_clock,194,rc103C15,1112,2.5263653537642554e-06,2015,0.0004901148786302656
route,serial_wall_clock,160,rc103C15,1128,3.446374557825038e-06,2015,0.0005514199292520061
route,serial_wall_clock,20,rc103C15,114,3.053344917134382e-05,2015,0.0006106689834268764
route,serial_wall_clock,9,rc103C15,1161,4.881022323388606e-05,2015,0.00043929200910497457
route,serial_wall_clock,10,rc103C15,1162,5.9466800303198396e-05,2015,0.000594668003031984
route,serial_wall_clock,1,rc103C15,1165,0.0004892500001005828,2015,0.0004892500001005828
route,serial_wall_clock,12,rc103C15,118,6.359375038300641e-05,2015,0.0007631250045960769
route,serial_wall_clock,16,rc103C15,1193,1.1921812074433547e-05,2015,0.00019074899319093674
route,serial_wall_clock,14,rc103C15,1194,2.9913715219923427e-05,2015,0.000418792013078928
route,serial_wall_clock,7,rc103C15,1195,8.065485911044692e-05,2015,0.0005645840137731284
route,serial_wall_clock,21,rc103C15,12,2.7067381389705198e-05,2015,0.0005684150091838092
route,serial_wall_clock,5,rc103C15,1208,0.00016111659933812917,2015,0.0008055829966906458
route,serial_wall_clock,340,rc103C15,1209,2.2941147429211175e-06,2015,0.0007799990125931799
route,serial_wall_clock,2,rc103C15,1223,0.0003167289905832149,2015,0.0006334579811664298
route,serial_wall_clock,11,rc103C15,1231,4.940154560079629e-05,2015,0.0005434170016087592
route,serial_wall_clock,6,rc103C15,1233,0.00011180550063727424,2015,0.0006708330038236454
route,serial_wall_clock,87,rc103C15,1251,1.1202505918155456e-05,2015,0.0009746180148795247
route,serial_wall_clock,26,rc103C15,1252,3.855761427145738e-05,2015,0.0010024979710578918
route,serial_wall_clock,4,rc103C15,1255,0.00019408349908189848,2015,0.0007763339963275939
route,serial_wall_clock,3,rc103C15,1256,0.00023691666622956595,2015,0.0007107499986886978
route,serial_wall_clock,3,rc103C15,1259,0.0002154166674396644,2015,0.0006462500023189932
route,serial_wall_clock,30,rc103C15,1267,1.5081934301027407e-05,2015,0.0004524580290308222
route,serial_wall_clock,31,rc103C15,1268,1.9147968193846603e-05,2015,0.0005935870140092447
route,serial_wall_clock,746,rc103C15,1296,3.2312236531218137e-06,2015,0.002410492845228873
route,serial_wall_clock,41,rc103C15,1350,1.761692728018161e-05,2015,0.000722294018487446
route,serial_wall_clock,5,rc103C15,1351,0.0001373920007608831,2015,0.0006869600038044155
route,serial_wall_clock,5,rc103C15,1386,0.00014472500479314476,2015,0.0007236250239657238
route,serial_wall_clock,2,rc103C15,1389,0.0002678545060916804,2015,0.0005357090121833608
route,serial_wall_clock,27,rc103C15,1391,2.1658853964052265e-05,2015,0.0005847890570294112
route,serial_wall_clock,12,rc103C15,1459,2.6479250664124265e-05,2015,0.0003177510079694912
route,serial_wall_clock,3,rc103C15,1460,0.00017799966735765338,2015,0.0005339990020729601
route,serial_wall_clock,13,rc103C15,1461,5.512499998216159e-05,2015,0.0007166249997681007
route,serial_wall_clock,4,rc103C15,147,0.00010687499889172614,2015,0.00042749999556690454
route,serial_wall_clock,2,rc103C15,1470,0.0003716455030371435,2015,0.000743291006074287
route,serial_wall_clock,6,rc103C15,1471,0.00018116649880539626,2015,0.0010869989928323776
route,serial_wall_clock,8,rc103C15,1479,3.2963876947178505e-05,2015,0.00026371101557742804
route,serial_wall_clock,318,rc103C15,1534,1.6139868724470337e-06,2015,0.0005132478254381567
route,serial_wall_clock,5,rc103C15,1564,8.327500545419752e-05,2015,0.00041637502727098763
route,serial_wall_clock,5,rc103C15,1607,0.0001256085990462452,2015,0.0006280429952312261
route,serial_wall_clock,2,rc103C15,1624,0.00028612499590963125,2015,0.0005722499918192625
route,serial_wall_clock,69,rc103C15,1629,1.1511447340034056e-05,2015,0.0007942898664623499
route,serial_wall_clock,4,rc103C15,1641,0.00016240624972851947,2015,0.0006496249989140779
route,serial_wall_clock,8,rc103C15,1654,8.993237497634254e-05,2015,0.0007194589998107404
route,serial_wall_clock,6,rc103C15,1659,0.00011088183479538809,2015,0.0006652910087723285
route,serial_wall_clock,52,rc103C15,1677,1.5291749990025823e-05,2015,0.0007951709994813427
route,serial_wall_clock,1,rc103C15,1696,0.0008254169952124357,2015,0.0008254169952124357
route,serial_wall_clock,29,rc103C15,1721,1.4586204558546687e-05,2015,0.0004229999321978539
route,serial_wall_clock,170,rc103C15,1725,2.9203233733663665e-06,2015,0.0004964549734722823
route,serial_wall_clock,9,rc103C15,1767,3.239789091619766e-05,2015,0.000291581018245779
route,serial_wall_clock,14,rc103C15,1804,2.9779642188389387e-05,2015,0.0004169149906374514
route,serial_wall_clock,3,rc103C15,181,0.0001377360022161156,2015,0.0004132080066483468
route,serial_wall_clock,33,rc103C15,1819,1.6632486332320806e-05,2015,0.0005488720489665866
route,serial_wall_clock,754,rc103C15,1830,3.2001472663737103e-06,2015,0.0024129110388457775
route,serial_wall_clock,2,rc103C15,184,0.00029737449949607253,2015,0.0005947489989921451
route,serial_wall_clock,3,rc103C15,186,0.00018666666680170843,2015,0.0005600000004051253
route,serial_wall_clock,37,rc103C15,1861,1.4186837959002603e-05,2015,0.0005249130044830963
route,serial_wall_clock,12,rc103C15,1864,5.27570858442535e-05,2015,0.000633085030131042
route,serial_wall_clock,8,rc103C15,1893,5.215625060372986e-05,2015,0.00041725000482983887
route,serial_wall_clock,4,rc103C15,1899,0.000136416496388847,2015,0.000545665985555388
route,serial_wall_clock,106,rc103C15,1904,6.068359103870912e-06,2015,0.0006432460650103167
route,serial_wall_clock,15,rc103C15,1925,4.0380668360739945e-05,2015,0.0006057100254110992
route,serial_wall_clock,5,rc103C15,1927,0.00011906679719686508,2015,0.0005953339859843254
route,serial_wall_clock,8,rc103C15,1952,4.422412530402653e-05,2015,0.00035379300243221223
route,serial_wall_clock,46,rc103C15,1964,2.022282664572982e-05,2015,0.0009302500257035717
route,serial_wall_clock,481,rc103C15,1971,1.6836967382661364e-06,2015,0.0008098581311060116
route,serial_wall_clock,67,rc103C15,1998,9.389954302876965e-06,2015,0.0006291269382927567
route,serial_wall_clock,13,rc103C15,2,3.426607648949497e-05,2015,0.0004454589943634346
route,serial_wall_clock,42,rc103C15,2003,1.8212286314727472e-05,2015,0.0007649160252185538
route,serial_wall_clock,8,rc103C15,2104,3.362987263244577e-05,2015,0.00026903898105956614
route,serial_wall_clock,106,rc103C15,2111,4.197263684923286e-06,2015,0.00044490995060186833
route,serial_wall_clock,12,rc103C15,2124,4.244791731859247e-05,2015,0.0005093750078231096
route,serial_wall_clock,2,rc103C15,2173,0.00021081250451970845,2015,0.0004216250090394169
route,serial_wall_clock,1,rc103C15,2180,0.0008348749979631975,2015,0.0008348749979631975
route,serial_wall_clock,29,rc103C15,2183,4.81899970227146e-06,2015,0.00013975099136587232
route,serial_wall_clock,24,rc103C15,2222,2.5822956862005714e-05,2015,0.0006197509646881372
route,serial_wall_clock,420,rc103C15,2232,2.6194022904660196e-06,2015,0.0011001489619957283
route,serial_wall_clock,2,rc103C15,2252,0.0004113540053367615,2015,0.000822708010673523
route,serial_wall_clock,10,rc103C15,2263,6.557510205311701e-05,2015,0.0006557510205311701
route,serial_wall_clock,3,rc103C15,2265,0.00023255533596966416,2015,0.0006976660079089925
route,serial_wall_clock,45,rc103C15,2272,1.1428642513540884e-05,2015,0.0005142889131093398
route,serial_wall_clock,2,rc103C15,2274,0.0006232294981600717,2015,0.0012464589963201433
route,serial_wall_clock,1,rc103C15,2275,0.0007830829999875277,2015,0.0007830829999875277
route,serial_wall_clock,2,rc103C15,2278,0.0005356245092116296,2015,0.0010712490184232593
route,serial_wall_clock,1,rc103C15,2280,0.0007017500029178336,2015,0.0007017500029178336
route,serial_wall_clock,8,rc103C15,2297,5.5411623179679736e-05,2015,0.0004432929854374379
route,serial_wall_clock,77,rc103C15,2303,1.0598532919009978e-05,2015,0.0008160870347637683
route,serial_wall_clock,19,rc103C15,2321,3.228952425017365e-05,2015,0.0006135009607532993
route,serial_wall_clock,1,rc103C15,2353,0.0006415420066332445,2015,0.0006415420066332445
route,serial_wall_clock,5,rc103C15,2358,0.00012664139794651418,2015,0.000633206989732571
route,serial_wall_clock,6,rc103C15,2374,4.781916504725814e-05,2015,0.00028691499028354883
route,serial_wall_clock,3,rc103C15,2376,0.0002654859999893233,2015,0.00079645799996797
route,serial_wall_clock,9,rc103C15,2405,5.3351777347011696e-05,2015,0.0004801659961231053
route,serial_wall_clock,30,rc103C15,30,1.9376266573090105e-05,2015,0.0005812879971927032
route,serial_wall_clock,23,rc103C15,314,1.1242695820882268e-05,2015,0.0002585820038802922
route,serial_wall_clock,7,rc103C15,35,0.00010521428235473909,2015,0.0007364999764831737
route,serial_wall_clock,3,rc103C15,350,0.00010191700130235404,2015,0.0003057510039070621
route,serial_wall_clock,7,rc103C15,375,3.5440428681405524e-05,2015,0.0002480830007698387
route,serial_wall_clock,7,rc103C15,383,6.048214397326644e-05,2015,0.0004233750078128651
route,serial_wall_clock,42,rc103C15,388,1.1428523672899852e-05,2015,0.0004799979942617938
route,serial_wall_clock,1,rc103C15,391,0.0006007909978507087,2015,0.0006007909978507087
route,serial_wall_clock,16,rc103C15,398,3.728893898369279e-05,2015,0.0005966230237390846
route,serial_wall_clock,8,rc103C15,415,5.189062540011946e-05,2015,0.0004151250032009557
route,serial_wall_clock,5,rc103C15,436,8.173359674401581e-05,2015,0.00040866798372007906
route,serial_wall_clock,5,rc103C15,445,5.8641799842007455e-05,2015,0.0002932089992100373
route,serial_wall_clock,8,rc103C15,447,3.621899668360129e-05,2015,0.0002897519734688103
route,serial_wall_clock,1,rc103C15,449,0.0003117079904768616,2015,0.0003117079904768616
route,serial_wall_clock,1,rc103C15,450,0.00031966700043994933,2015,0.00031966700043994933
route,serial_wall_clock,3,rc103C15,459,0.00013540300521223495,2015,0.00040620901563670486
route,serial_wall_clock,15,rc103C15,461,3.396380052436143e-05,2015,0.0005094570078654215
route,serial_wall_clock,1,rc103C15,466,0.0005640839954139665,2015,0.0005640839954139665
route,serial_wall_clock,6,rc103C15,476,6.49304978045014e-05,2015,0.0003895829868270084
route,serial_wall_clock,2,rc103C15,477,0.0003031250016647391,2015,0.0006062500033294782
route,serial_wall_clock,3,rc103C15,481,0.0001604859959722186,2015,0.00048145798791665584
route,serial_wall_clock,32,rc103C15,482,1.6590000541327754e-05,2015,0.0005308800173224881
route,serial_wall_clock,1,rc103C15,50,0.00048704199434723705,2015,0.00048704199434723705
route,serial_wall_clock,4,rc103C15,512,8.501050251652487e-05,2015,0.00034004201006609946
route,serial_wall_clock,13,rc103C15,524,2.153823040246677e-05,2015,0.000279996995232068
route,serial_wall_clock,1,rc103C15,534,0.00046070800453890115,2015,0.00046070800453890115
route,serial_wall_clock,4,rc103C15,573,0.00020480224702623673,2015,0.0008192089881049469
route,serial_wall_clock,128,rc103C15,582,6.189718646965048e-06,2015,0.0007922839868115261
route,serial_wall_clock,1632,rc103C15,611,1.6353002922865106e-06,2015,0.0026688100770115852
route,serial_wall_clock,107,rc103C15,649,5.0322707006968905e-06,2015,0.0005384529649745673
route,serial_wall_clock,8,rc103C15,65,4.0541752241551876e-05,2015,0.000324334017932415
route,serial_wall_clock,1,rc103C15,666,0.0008217499998863786,2015,0.0008217499998863786
route,serial_wall_clock,3,rc103C15,677,0.00014272199769038707,2015,0.0004281659930711612
route,serial_wall_clock,9,rc103C15,680,5.984733515005145e-05,2015,0.000538626016350463
route,serial_wall_clock,1,rc103C15,684,0.0006428750057239085,2015,0.0006428750057239085
route,serial_wall_clock,3,rc103C15,686,0.00015241666308914623,2015,0.00045724998926743865
route,serial_wall_clock,12,rc103C15,687,3.7854166293982416e-05,2015,0.000454249995527789
route,serial_wall_clock,1,rc103C15,692,0.0005330830026650801,2015,0.0005330830026650801
route,serial_wall_clock,6,rc103C15,718,6.095833668950945e-05,2015,0.0003657500201370567
route,serial_wall_clock,21,rc103C15,724,0.00012355747873828347,2015,0.002594707053503953
route,serial_wall_clock,2,rc103C15,729,0.00034874999983003363,2015,0.0006974999996600673
route,serial_wall_clock,13,rc103C15,733,8.49361598599129e-06,2015,0.00011041700781788677
route,serial_wall_clock,17,rc103C15,757,2.24581770667368e-05,2015,0.0003817890101345256
route,serial_wall_clock,2,rc103C15,772,0.000486396013002377,2015,0.000972792026004754
route,serial_wall_clock,3,rc103C15,808,0.00015084699164920798,2015,0.0004525409749476239
route,serial_wall_clock,5,rc103C15,859,0.00027790000021923336,2015,0.0013895000010961667
route,serial_wall_clock,34,rc103C15,870,1.776597020901082e-05,2015,0.0006040429871063679
route,serial_wall_clock,26,rc103C15,921,3.1661770033399356e-05,2015,0.0008232060208683833
route,serial_wall_clock,2,rc103C15,93,0.00036431300395634025,2015,0.0007286260079126805
route,serial_wall_clock,24,rc103C15,940,3.40139164715462e-05,2015,0.0008163339953171089
route,serial_wall_clock,224,rc103C15,955,2.5550312524761206e-06,2015,0.000572327000554651
route,serial_wall_clock,1,rc103C15,959,0.0006169999978737906,2015,0.0006169999978737906
route,serial_wall_clock,7,rc103C15,96,4.749971100993987e-05,2015,0.00033249797706957906
route,serial_wall_clock,1250,rc103C15,962,2.0171875017695127e-06,2015,0.002521484377211891
route,serial_wall_clock,2,rc103C15,97,0.00021362500410759822,2015,0.00042725000821519643
route,serial_wall_clock,1,rc103C15,974,0.0006148749962449074,2015,0.0006148749962449074
route,serial_wall_clock,8,rc103C15,994,0.0001113333746616263,2015,0.0008906669972930104
operator,parallel_wall_clock,1168,rc103C15,energy,0.00012820929627295835,2015,0.14974845804681536
operator,parallel_wall_clock,1874,rc103C15,greedy,2.3408598147144815e-05,2015,0.04386771292774938
operator,parallel_wall_clock,8,rc103C15,initial_solution,0.06981381750119908,2015,0.5585105400095927
operator,parallel_wall_clock,2150,rc103C15,regret2,2.502524289898141e-05,2015,0.053804272232810035
operator,parallel_wall_clock,2,rc103C15,relocate,3.335007932037115e-07,2015,6.67001586407423e-07
operator,parallel_wall_clock,132,rc103C15,route_elimination,1.6009135199992947e-07,2015,2.113205846399069e-05
operator,parallel_wall_clock,180,rc103C15,route_merge,2.118166270924525e-07,2015,3.812699287664145e-05
operator,parallel_wall_clock,2,rc103C15,route_segment_destroy,2.9200600693002343e-07,2015,5.840120138600469e-07
operator,parallel_wall_clock,179,rc103C15,shaw_related,2.667427033071495e-07,2015,4.7746943891979754e-05
operator,parallel_wall_clock,284,rc103C15,standard,1.7340164664398196e-07,2015,4.924606764689088e-05
operator,parallel_wall_clock,64,rc103C15,station_pressure,1.433976490261557e-05,2015,0.0009177449537673965
operator,parallel_wall_clock,2,rc103C15,swap,2.710003172978759e-07,2015,5.420006345957518e-07
operator,parallel_wall_clock,32,rc103C15,time_window_conflict,2.603433131298516e-07,2015,8.330986020155251e-06
operator,parallel_wall_clock,2,rc103C15,two_opt_star,2.0849984139204025e-07,2015,4.169996827840805e-07
operator,parallel_wall_clock,2871,rc103C15,vehicle_count_aware_repair,8.700513123193686e-06,2015,0.024979173176689073
operator,parallel_wall_clock,20,rc103C15,worst_energy_detour,2.208500518463552e-07,2015,4.417001036927104e-06
route,parallel_wall_clock,2,rc103C15,1015,0.0004695000025094487,2015,0.0009390000050188974
route,parallel_wall_clock,3,rc103C15,1019,0.0004840420006075874,2015,0.0014521260018227622
route,parallel_wall_clock,4,rc103C15,102,0.0002491769992047921,2015,0.0009967079968191683
route,parallel_wall_clock,55,rc103C15,1024,2.116136258171702e-05,2015,0.001163874941994436
route,parallel_wall_clock,2,rc103C15,1046,0.0004056250036228448,2015,0.0008112500072456896
route,parallel_wall_clock,4,rc103C15,1059,0.0003537400007189717,2015,0.0014149600028758869
route,parallel_wall_clock,59,rc103C15,1063,1.9707541885170138e-05,2015,0.0011627449712250382
route,parallel_wall_clock,3,rc103C15,1079,0.00041077766703286517,2015,0.0012323330010985956
route,parallel_wall_clock,23,rc103C15,1106,2.8016260804851417e-05,2015,0.0006443739985115826
route,parallel_wall_clock,194,rc103C15,1112,4.1382780032155595e-06,2015,0.0008028259326238185
route,parallel_wall_clock,160,rc103C15,1128,5.9422506637929475e-06,2015,0.0009507601062068716
route,parallel_wall_clock,20,rc103C15,114,5.534165175049566e-05,2015,0.0011068330350099131
route,parallel_wall_clock,9,rc103C15,1161,8.600900117825303e-05,2015,0.0007740810106042773
route,parallel_wall_clock,10,rc103C15,1162,9.867510234471411e-05,2015,0.000986751023447141
route,parallel_wall_clock,1,rc103C15,1165,0.0009147500095423311,2015,0.0009147500095423311
route,parallel_wall_clock,12,rc103C15,118,0.00013613883371969374,2015,0.001633666004636325
route,parallel_wall_clock,16,rc103C15,1193,3.177605958626373e-05,2015,0.0005084169533802196
route,parallel_wall_clock,14,rc103C15,1194,5.2464289183262736e-05,2015,0.0007345000485656783
route,parallel_wall_clock,7,rc103C15,1195,0.00013288071620211537,2015,0.0009301650134148076
route,parallel_wall_clock,21,rc103C15,12,4.338290420405212e-05,2015,0.0009110409882850945
route,parallel_wall_clock,5,rc103C15,1208,0.00019602480169851334,2015,0.0009801240084925666
route,parallel_wall_clock,340,rc103C15,1209,3.7567147314000657e-06,2015,0.0012772830086760223
route,parallel_wall_clock,2,rc103C15,1223,0.0005613750035990961,2015,0.0011227500071981922
route,parallel_wall_clock,11,rc103C15,1231,8.491663902532309e-05,2015,0.000934083029278554
route,parallel_wall_clock,6,rc103C15,1233,0.00017173633144314712,2015,0.0010304179886588827
route,parallel_wall_clock,87,rc103C15,1251,1.1185850833018107e-05,2015,0.0009731690224725753
route,parallel_wall_clock,26,rc103C15,1252,4.005927005961824e-05,2015,0.0010415410215500742
route,parallel_wall_clock,4,rc103C15,1255,0.0002733332512434572,2015,0.0010933330049738288
route,parallel_wall_clock,3,rc103C15,1256,0.0003671530042386924,2015,0.0011014590127160773
route,parallel_wall_clock,3,rc103C15,1259,0.0003198609920218587,2015,0.0009595829760655761
route,parallel_wall_clock,30,rc103C15,1267,3.152223410628115e-05,2015,0.0009456670231884345
route,parallel_wall_clock,31,rc103C15,1268,2.8713741020539835e-05,2015,0.0008901259716367349
route,parallel_wall_clock,746,rc103C15,1296,0.00018735425750804246,2015,0.13976627610099968
route,parallel_wall_clock,41,rc103C15,1350,2.4769340908700008e-05,2015,0.0010155429772567004
route,parallel_wall_clock,5,rc103C15,1351,0.0002028165996307507,2015,0.0010140829981537536
route,parallel_wall_clock,5,rc103C15,1386,0.00021940779697615653,2015,0.0010970389848807827
route,parallel_wall_clock,2,rc103C15,1389,0.0005376250046538189,2015,0.0010752500093076378
route,parallel_wall_clock,27,rc103C15,1391,5.200140758124353e-05,2015,0.0014040380046935752
